feature_a,feature_b,cluster_eda_a,cluster_eda_b,mismo_cluster_eda,fusionado_en_P,ambas_en_51,pearson_r,pearson_abs,spearman_abs,H_x,H_y,H_xy,bins_x,bins_y,mi_bits,bias_bits,mi_corr_bits,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,r_info,g_stat,g_dof,g_pvalue,mi_ref_gauss_bits,gauss_ratio,nmi_sqrt_B10,nmi_max_B10,r_info_B10,mi_corr_bits_B10,mi_ref_gauss_bits_B10,gauss_ratio_B10,bins_x_B10,bins_y_B10,nmi_sqrt_B50,nmi_max_B50,r_info_B50,mi_corr_bits_B50,mi_ref_gauss_bits_B50,gauss_ratio_B50,bins_x_B50,bins_y_B50,nmi_sqrt_qcut20,nmi_max_qcut20,r_info_qcut20,mi_corr_bits_qcut20,mi_ref_gauss_bits_qcut20,gauss_ratio_qcut20,bins_x_qcut20,bins_y_qcut20,ksg_mi_nats,ksg_r_info
Flow IAT Std,Fwd Header Length,3.0,1.0,False,False,False,-0.00040498682737695414,0.00040498682737695414,0.6599549037160453,3.7760331756146313,3.297335013694899,5.889094476517817,16,13,1.184273712791713,6.182916917497811e-05,1.184211883622538,0.33560620134830427,0.3136126799070778,0.3136126799070778,0.3591421189245627,0.8979659843821268,3447533.613929275,180,0.0,1.3285591304474502,0.8913505289175221,0.3574420444839598,0.34155114633107925,0.8761280364801551,1.0526600569368638,1.2625073014030603,0.8337853220864645,9,8,0.34289361944126107,0.30904287966926935,0.9339260063464063,1.4841205228582652,1.3685610456660735,1.0844386719599703,39,26,0.3379802834551018,0.3215360327182612,0.9006700833526627,1.2025598784890228,1.3201610928254048,0.9109190423990664,16,14,1.385598401802158,0.9682008802476172
Flow IAT Std,Bwd Header Length,3.0,1.0,False,False,False,-0.0007459267964310396,0.0007459267964310396,0.6650610107322709,3.7760331756146313,3.1718283986651494,5.662915243596252,16,12,1.2849463306835283,5.667673841039661e-05,1.2848896539451178,0.37127276287629707,0.3402749907608993,0.3402749907608993,0.405094315469859,0.911904622082452,3740631.497984269,165,0.0,1.3116080494714404,0.9796292836590247,0.39700571962349185,0.36761710330883957,0.8899961340251819,1.1329952923798323,1.2484708905650101,0.9075063751523129,9,7,0.36077015316707006,0.3170390817361244,0.9374658735057855,1.522520785000015,1.3505943959568725,1.1272968328299153,39,24,0.36804831775836966,0.3358744778258863,0.9081480464251874,1.2561863372736775,1.2999486277801284,0.9663353692821061,16,12,1.347321122979051,0.9656259370702898
Flow IAT Std,Fwd Packets/s,3.0,8.0,False,False,False,-0.04083516702044545,0.04083516702044545,0.7670077239140877,3.7760331756146313,4.321884125949425,5.789856269045989,16,20,2.308061032518067,9.789618452704868e-05,2.3079631363335396,0.5713133964817048,0.5340178193293255,0.6112136808644083,0.5340178193293255,0.979396790796653,6719051.381142615,285,0.0,1.433257394953057,1.610292153007961,0.6049713089653329,0.582716137264308,0.9652335863940428,1.9357305692237168,1.3476525342803287,1.4363721508210814,9,10,0.564145547785184,0.5204363966195246,0.9914347133799246,2.936737288539718,1.4768931945470167,1.9884561046003433,39,50,0.5724208922294602,0.5324973459173867,0.9792062410478761,2.3013918264305535,1.418835487337051,1.622028661511655,16,20,2.4170840806890848,0.9960154108057928
Flow IAT Std,Bwd Packets/s,3.0,,False,False,True,-0.0549338843204114,0.0549338843204114,0.6903384168357316,3.7760331756146313,4.321879391390578,5.942263944697958,16,20,2.155648622307252,9.789618452704868e-05,2.155550726122725,0.5335855074049415,0.4987530957982541,0.5708505793972168,0.4987530957982541,0.9744862060124674,6275341.167920971,285,0.0,1.433418246070248,1.5037835133131736,0.55177797314103,0.5314812990083547,0.9557684229805113,1.7655219771234123,1.3478803267810264,1.3098506907803804,9,10,0.5399599148119464,0.4981564320083206,0.9897903931472446,2.8106562067984675,1.476893848718983,1.903086135294255,39,50,0.5379284220116991,0.5004108302154706,0.9747416258627035,2.162715254336892,1.4190044691239787,1.5241074298180628,16,20,2.518175516724165,0.996745998757619
Flow IAT Std,Packet Length Min,3.0,,False,False,True,-0.02503741568102304,0.02503741568102304,0.4450491862980906,3.7760331756146313,2.5741672156832505,5.8701634877113715,16,11,0.48003690358651063,5.15243076458151e-05,0.4799853792788648,0.15395426708222298,0.12711365524502755,0.12711365524502755,0.18646239310116622,0.697088708372515,1397356.1253215116,150,0.0,1.09121853163848,0.4398618291041667,0.16868006234721392,0.13930707605262313,0.6697359968584908,0.4293441734407629,1.0258946129356041,0.4185070942250021,9,6,0.1495642175376079,0.12084052940460188,0.7434260035626219,0.580314000032471,1.1255967961551956,0.5155611689858242,39,24,0.1367752144653625,0.10885275650068352,0.6567249101151228,0.40711442672229864,1.0301721342129586,0.395190680471405,16,10,0.4862304650117788,0.7885738467452714
Flow IAT Std,Packet Length Max,3.0,0.0,False,False,False,-0.006327043651893166,0.006327043651893166,0.5452657923088906,3.7760331756146313,4.06897151013018,7.105469423123852,16,18,0.7395352626209597,8.759132299788566e-05,0.7394476712979619,0.1886458346971998,0.18172839732522592,0.19582658226449526,0.18172839732522592,0.8007724967329316,2152715.0147684356,255,0.0,1.426962698668771,0.5181969171218005,0.18378942615444915,0.17742052933141958,0.7461026757226048,0.5867722539213907,1.3493850076452694,0.43484420724766437,9,10,0.1976818900119972,0.19087015833639043,0.8626196621497123,0.9832097221525616,1.4684820897809554,0.669541514326008,39,42,0.18977118096370663,0.18217520858812616,0.8007412264044708,0.7393469852720664,1.4129955070621727,0.5232479378574094,16,18,0.9983961868200204,0.9296396693198306
Flow IAT Std,Packet Length Mean,3.0,0.0,False,False,True,-0.01941390171711465,0.01941390171711465,0.44173068387304015,3.7760331756146313,4.091562832390144,7.254308689274213,16,18,0.6132873187305625,8.759132299788566e-05,0.6131997274075647,0.1560053312800988,0.1498693170622423,0.16239256883852804,0.1498693170622423,0.7567147821925551,1785176.032707069,255,0.0,1.4269071291509676,0.4297404609453653,0.154511167230877,0.14918049845197096,0.7037597877016897,0.4932193306841344,1.3494070840902295,0.3655081824449314,9,10,0.16851050606651802,0.16154080635599777,0.8304876681983817,0.8441549045645287,1.4693915983501151,0.5744928074397428,39,44,0.15917617717799032,0.15233977971465232,0.7601475384155633,0.6220422430284303,1.4133479337795838,0.4401196818995313,16,18,0.9894635591260466,0.9283224392591092
Flow IAT Std,Packet Length Std,3.0,0.0,False,False,True,-0.014350428255824228,0.014350428255824228,0.5433893588272336,3.7760331756146313,4.050770144570117,7.0757475964575836,16,18,0.7510557237271644,8.759132299788566e-05,0.7509681324041666,0.19201484545896602,0.18538897681242347,0.19887752503178954,0.18538897681242347,0.8043138696814593,2186253.92571916,255,0.0,1.4224150826776865,0.5279528750429687,0.18020411585831328,0.17832623526189864,0.7353194635732342,0.5612373530847287,1.3352022902704117,0.42033881845054666,9,9,0.2050357940403303,0.2000101544289385,0.8678895356909326,1.0093871055022585,1.463134336355037,0.6898799928493549,39,41,0.1760397448988473,0.17358698699585148,0.7769927951654264,0.6676999709859291,1.3890154453069015,0.48070017741120336,16,17,1.2228613433075264,0.9556864121002796
Flow IAT Std,Packet Length Variance,3.0,0.0,False,False,False,-0.028121452614306184,0.028121452614306184,0.543404776717286,3.7760331756146313,4.051193839442439,7.077361348273753,16,18,0.7498656667833172,8.759132299788566e-05,0.7497780754603194,0.19170053480540644,0.18507583324216115,0.19856236441521113,0.18507583324216115,0.803951379751556,2182789.3756896057,255,0.0,1.422329639652149,0.5271478949448655,0.1802033242752939,0.17832546036220237,0.7353183846727089,0.5612348611911421,1.3352039971376761,0.4203364148057383,9,9,0.2050184142677803,0.19997602875619042,0.8678897541029168,1.0093882137259633,1.4630880391209267,0.6899025805258023,39,41,0.17517703581590752,0.17266538594394581,0.7759295539467794,0.6647006818255677,1.3894805661392386,0.47838069709206615,16,17,1.104259797298119,0.9434706300581428
Flow IAT Std,FIN Flag Count,3.0,,False,False,True,0.015704765157037767,0.015704765157037767,0.5892526476855556,3.7760331756146313,1.3686797723511446,4.6403072779799786,16,4,0.5044056699857968,1.5457292293744528e-05,0.504390212693503,0.2218696129484935,0.1335767429033254,0.1335767429033254,0.36852317312109595,0.7092487730497403,1468404.6299876983,45,0.0,0.797303665965542,0.6326199592757195,0.22414091000294306,0.14452185794252692,0.6787466966350875,0.4454161224302661,0.7518573936521333,0.5924210178564123,9,3,0.21985442594268245,0.11868018000281468,0.7390549740165336,0.5699393268247653,0.8164333135131968,0.6980843596058783,39,22,0.17401834590875873,0.08832593568859118,0.606154021383279,0.3303431518736562,0.629075351915475,0.5251249327569305,16,3,0.4590762754913142,0.7750767928401423
Flow IAT Std,SYN Flag Count,3.0,,False,False,True,0.04358349186192685,0.04358349186192685,0.4711113316800681,3.7760331756146313,1.5182903653684277,4.73768946770384,16,19,0.556634073279219,9.274375376246717e-05,0.5565413295254565,0.23243530928161543,0.14738782834842742,0.14738782834842742,0.36655790105761915,0.7332767890938832,1620229.426519989,270,0.0,0.8668777718771713,0.6420066906552466,0.19626530279157878,0.13159431953326173,0.6557983036796041,0.4055734708563214,0.8100995349639768,0.5006464679360126,9,3,0.24012309782860222,0.13501628099679128,0.7700432216616703,0.6483903908796698,0.8852401855428471,0.732445726559582,39,19,0.23707697732611577,0.15105262221887192,0.7369184106744998,0.5649439084176967,0.8671651871508722,0.6514836121060819,16,19,0.530348174250244,0.8085699472989459
Flow IAT Std,RST Flag Count,3.0,,False,False,True,-0.0631736603366113,0.0631736603366113,0.01838125694982601,3.7760331756146313,1.2056398548129077,4.78152113182545,16,4,0.2001518986020887,1.5457292293744528e-05,0.20013644130979497,0.09379927347299429,0.0530017698473262,0.0530017698473262,0.16600018696367028,0.49222459348317327,582646.6684973993,45,0.0,0.7300628973560007,0.2741358888865741,0.07976109235632076,0.048214518025832404,0.4314699645475813,0.1485970632376645,0.6887782603801131,0.21574006002404733,9,3,0.10733859860657301,0.05432632792882889,0.5508992614679715,0.2608920105099593,0.7517803002466678,0.3470322518751258,39,5,0.04626532545390259,0.017038204175197354,0.29077522575736847,0.06372368461904214,0.3102467360447044,0.20539679298949984,16,3,0.2257038628804233,0.6027178630654801
Flow IAT Std,PSH Flag Count,3.0,9.0,False,False,True,0.02207577994212178,0.02207577994212178,0.6492452047340406,3.7760331756146313,1.8418228111487625,5.072030324575611,16,7,0.5458256621877826,3.0914584587489055e-05,0.5457947476031951,0.20696052986651137,0.14454183059828524,0.14454183059828524,0.29633401448795055,0.7285299595179155,1588943.4692312425,90,0.0,0.9245137966320635,0.5903586832251565,0.208069464983298,0.14726745360313734,0.6833641228237528,0.4538780436255831,0.8586921662713224,0.5285689813573663,9,4,0.2185792317951716,0.14328297316868616,0.784067800971416,0.6880896310679269,0.9541926771452726,0.7211223137097788,39,12,0.14792652572375586,0.08646894764395728,0.6010846455364818,0.32339792928559485,0.6433163775280437,0.5027043311539152,16,6,0.6224488755393707,0.8438184927558459
Flow IAT Std,ACK Flag Count,3.0,1.0,False,False,False,-0.0007518578033465548,0.0007518578033465548,0.5880616312767557,3.7760331756146313,2.5816429677647355,5.5320272560818164,16,10,0.8256488872975503,4.6371876881233586e-05,0.825602515420669,0.26442652427538244,0.21864281297959842,0.21864281297959842,0.319797325086939,0.8256063714718873,2403533.0695638936,135,0.0,1.1257143824249483,0.733403186732148,0.27050836268002554,0.22706312749868282,0.788016547043118,0.699808175989355,1.059809568251374,0.660315019748311,9,6,0.273886224554151,0.21788309582103169,0.8749606398547346,1.046342741945534,1.1633889631624421,0.8993920133995932,39,20,0.24602490182540138,0.19178566570619138,0.793753177094888,0.7172874060110754,0.9993575279315874,0.7177485393997838,16,10,1.041903437752782,0.9357053368719574
Flow IAT Std,URG Flag Count,3.0,6.0,False,False,True,-0.001453081539272868,0.001453081539272868,0.0016267581039861906,3.7760331756146313,0.0007801465678121469,3.7766463680242404,16,5,0.00016695415820322523,2.0609723058326038e-05,0.0001463444351448992,0.0026963124123871316,3.875613066378276e-05,3.875613066378276e-05,0.18758582192485881,0.014242748582494927,426.04483737333317,60,1.3382019505720113e-56,0.00014918743959897756,0.9809434060821709,0.0028652171377675857,4.558578552593544e-05,0.013955246170564376,0.00014049531410656658,0.0001229373465480319,1.142820453275968,9,5,0.0024112120534978522,3.0732528476387004e-05,0.014303090131592916,0.00014758720951585624,0.00017063107984866243,0.8649491619390532,39,5,0.002422438165028625,3.4986642759195295e-05,0.01346783228355929,0.00013085168871913882,0.00015035034990924816,0.8703118336480176,16,5,0.0,0.0
Flow IAT Std,CWR Flag Count,3.0,,False,False,True,0.011287214396889246,0.011287214396889246,0.01984126090269442,3.7760331756146313,0.00495406649554102,3.780182592573362,16,9,0.0008046495368105866,4.1219446116652076e-05,0.0007634300906939345,0.005581750979937844,0.00020217780278629827,0.00020217780278629827,0.154101704404063,0.03252351436756905,2222.5337677757475,120,0.0,0.0016155872458593352,0.47254030548369674,0.004452302682679001,0.0001785045945336848,0.02761123456797637,0.0005501508592893929,0.0012843339360462708,0.42835499697453494,9,9,0.005742463768022985,0.00018443951227187,0.03503052308345507,0.0008857361984252516,0.0020723374593895113,0.4274092495949864,39,9,0.005194950117787643,0.00018907049748678658,0.031301973332215426,0.0007071325492244157,0.00162696119469899,0.43463393689315677,16,9,0.0002652719714943,0.023030484785108
Flow IAT Std,ECE Flag Count,3.0,,False,False,True,0.011710919853370035,0.011710919853370035,0.018623723373822555,3.7760331756146313,0.004518445456448708,3.7798100142794446,16,5,0.0007416067916352631,2.0609723058326038e-05,0.0007209970685769371,0.0055197712011887615,0.00019094034269430887,0.00019094034269430887,0.15956750513562865,0.03160719574156905,2099.0007479571573,60,0.0,0.0014496316250696836,0.4973657142325926,0.00439358931380822,0.00016822780677667792,0.02680493658965929,0.0005184778167549883,0.0011482837368887186,0.45152413127421537,9,5,0.006151027766744262,0.0001886761454207579,0.03543032007218813,0.0009060818352857905,0.0018791693043410133,0.4821714750196684,39,5,0.00505468911733164,0.0001756913748664241,0.030174673856204346,0.0006570940016420033,0.0014597218159005528,0.4501501549708766,16,5,0.0021272039036537,0.0651565087684521
Flow IAT Std,Down/Up Ratio,3.0,,False,False,True,-0.004929650326611724,0.004929650326611724,0.29473369042488684,3.7760331756146313,2.142404969208321,5.398021638806366,16,9,0.520416506016586,4.1219446116652076e-05,0.5203752865704693,0.1829565570390108,0.1378100409527697,0.1378100409527697,0.24289305432425437,0.7168859575137148,1514941.1326812904,120,0.0,0.897946125383868,0.5795172693105738,0.18634294390083875,0.1406502167417639,0.6720876725307683,0.4334837307793719,0.8886704706913683,0.48778905688419016,9,5,0.19675141038545574,0.14325135490648705,0.7840160820971773,0.6879377902881716,0.9391554880153317,0.7325068096465631,39,18,0.1613967140446087,0.11805382600587817,0.6765955108889913,0.44152685923443097,0.8658444603877405,0.509937846153924,16,9,0.7517396414097481,0.8818417226511296
Flow IAT Std,Fwd Bytes/Bulk Avg,3.0,,False,False,True,0.0009221568831840744,0.0009221568831840744,0.0724261442966626,3.7760331756146313,0.24877429378969398,3.9800510994298715,16,2,0.04475636997445376,5.1524307645815095e-06,0.04475121754368918,0.04617258654125628,0.011851383571704174,0.011851383571704174,0.1798868237629104,0.2452614256806058,130281.85992710946,15,0.0,0.16325830570246516,0.27411296075341696,0.04240445318424567,0.012047530096773775,0.22398978686119564,0.037130467439056215,0.14287382980521054,0.2598829155043906,9,2,0.060767387580625366,0.014937173763721893,0.30766616334494884,0.07173297815488902,0.18264283239069237,0.39275003139156633,39,3,,0.0,0.0,0.0,0.0,,16,1,0.0919542828216686,0.4098635445860275
Flow IAT Std,Fwd Packet/Bulk Avg,3.0,,False,False,True,-0.004028669519699805,0.004028669519699805,0.07160599744834728,3.7760331756146313,0.24877429378969398,3.9800510994298715,16,2,0.04475636997445376,5.1524307645815095e-06,0.04475121754368918,0.04617258654125628,0.011851383571704174,0.011851383571704174,0.1798868237629104,0.2452614256806058,130281.85992710946,15,0.0,0.16325830570246516,0.27411296075341696,0.04240445318424567,0.012047530096773775,0.22398978686119564,0.037130467439056215,0.14287382980521054,0.2598829155043906,9,2,0.06295448648599986,0.015272147787150945,0.31092633635005645,0.07334162813681869,0.18210691361886291,0.4027393945642152,39,3,,0.0,0.0,0.0,0.0,,16,1,0.0799889594968084,0.3844962868918286
Flow IAT Std,Fwd Bulk Rate Avg,3.0,,False,False,True,-0.008380393393816358,0.008380393393816358,0.07096099943881057,3.7760331756146313,0.24877429378969398,3.9800510994298715,16,2,0.04475636997445376,5.1524307645815095e-06,0.04475121754368918,0.04617258654125628,0.011851383571704174,0.011851383571704174,0.1798868237629104,0.2452614256806058,130281.85992710946,15,0.0,0.16325830570246516,0.27411296075341696,0.04240445318424567,0.012047530096773775,0.22398978686119564,0.037130467439056215,0.14287382980521054,0.2598829155043906,9,2,0.0547795350985446,0.013466013122342465,0.29282736964989164,0.06466800483264604,0.18246903629606284,0.3544053618374998,39,3,,0.0,0.0,0.0,0.0,,16,1,0.0835963600664153,0.3923817690094029
Flow IAT Std,Bwd Bytes/Bulk Avg,3.0,7.0,False,False,True,-0.0014465692527144472,0.0014465692527144472,0.28528067987154604,3.7760331756146313,0.7969811388176821,4.39303011667433,16,4,0.17998419775798347,1.5457292293744528e-05,0.17996874046568972,0.1037421286186573,0.047660794303375234,0.047660794303375234,0.22581304838991867,0.4698953655614875,523933.5044620647,45,0.0,0.44919652651937486,0.4006458862453543,0.0867042794527304,0.03765489879991648,0.3854971646549516,0.11605233459310192,0.384913587868978,0.30150230662318256,9,2,0.1152963511132095,0.049229171693688914,0.5286294530189415,0.23641387276777323,0.4723273841773821,0.5005296764224626,39,6,0.09327719723707069,0.03616713194203667,0.41350586719534027,0.1352667737603828,0.34507092738622075,0.39199701575840207,16,3,0.2067253268914801,0.5819242481671749
Flow IAT Std,Bwd Packet/Bulk Avg,3.0,7.0,False,False,False,-0.0009380457522641412,0.0009380457522641412,0.2903838218090721,3.7760331756146313,0.7195005868889557,4.359823037082539,16,3,0.13571072542104812,1.0304861529163019e-05,0.13570042055951895,0.0823280287234886,0.035937295634970355,0.035937295634970355,0.1886036273386144,0.41410786466676924,395057.4789641277,30,0.0,0.43884766329596864,0.30921987721283495,0.0867042794527304,0.03765489879991648,0.3854971646549516,0.11605233459310192,0.384913587868978,0.30150230662318256,9,2,0.09604161616244665,0.0396983116382259,0.4819209770027785,0.19064370319149854,0.47080931434642365,0.4049276371181179,39,5,0.0554241689670257,0.018155913728140072,0.29973324689090725,0.06790397089305537,0.23986326620254042,0.28309449782826396,16,3,0.1632494794368599,0.5277829798660599
Flow IAT Std,Bwd Bulk Rate Avg,3.0,,False,False,True,-0.03882497008166102,0.03882497008166102,0.2798778382234852,3.7760331756146313,0.8013959492392648,4.4133905637418,16,4,0.16403856111209691,1.5457292293744528e-05,0.16402310381980317,0.09428954797423368,0.043437940344129754,0.043437940344129754,0.20467174057406226,0.4509827254436351,477511.81329981086,45,0.0,0.44936894010442113,0.3650076566967193,0.0867042794527304,0.03765489879991648,0.3854971646549516,0.11605233459310192,0.384913587868978,0.30150230662318256,9,2,0.10657435915301067,0.04792548155849335,0.5226548261111891,0.23015314517177676,0.4780135420050383,0.481478294958746,39,8,0.08835109278441904,0.03446099071514901,0.4045010665879934,0.12888572536233614,0.34435064977417157,0.3742862847706564,16,3,0.1650480084658605,0.5302313571500994
Flow IAT Std,Subflow Fwd Packets,3.0,,False,False,True,-0.013556973302294167,0.013556973302294167,0.12707670172300237,3.7760331756146313,0.17466193479883466,3.9208108239331194,16,2,0.029884286480346578,5.1524307645815095e-06,0.029879134049581996,0.036791794659301276,0.007912836741620662,0.007912836741620662,0.17106837894584773,0.20143271073812938,86985.54744774578,15,0.0,0.1095868717938392,0.2726524953261943,0.031960965390885825,0.007608566203257671,0.17884441617630023,0.02344958820593577,0.09143736830032488,0.25645519596447586,9,2,0.0400861268761594,0.007644833227516347,0.22275863477071195,0.036712879128384626,0.12167249575103402,0.3017352352458228,39,2,0.04156983965650294,0.00898336306261431,0.21332823004552617,0.033598200182018666,0.11000928846117487,0.30541239428047334,16,2,0.0415409758292666,0.2823548724430553
Flow IAT Std,Subflow Fwd Bytes,3.0,4.0,False,False,False,0.04151956717579821,0.04151956717579821,0.19947983845449208,3.7760331756146313,4.0551645639590905,7.273226404389081,16,18,0.5579713351846411,8.759132299788566e-05,0.5578837438616433,0.1425678382611401,0.13757363852010404,0.1477433374961902,0.13757363852010404,0.7338626510991727,1624137.5265921375,255,0.0,1.4255126371157023,0.39135657540744934,0.15078498994362344,0.14591455367210318,0.697214124016128,0.48023079774284155,1.3472183327748344,0.3564610026896838,9,10,0.1515238619044929,0.1484429548696302,0.7923202254631988,0.712869476337747,1.4653277133446774,0.48649149937292174,39,29,0.1278542193271801,0.1248039358063529,0.702087851431083,0.4898678181487583,1.401618238447043,0.3495016008720886,16,18,0.6596956233649465,0.8559801569183124
Flow IAT Std,Subflow Bwd Packets,3.0,,False,False,True,-0.0008232652710045864,0.0008232652710045864,0.008370601266216018,3.7760331756146313,0.0009413771551688858,3.776884868471756,16,2,8.968429804401268e-05,5.1524307645815095e-06,8.453186727943117e-05,0.0014178188120844678,2.2386420708730076e-05,2.2386420708730076e-05,0.08979596202785046,0.01082493348373901,246.0931678903317,15,7.911025950196157e-44,0.00024648969899633907,0.342942798922752,0.0014934205919030523,2.610043613131294e-05,0.010559800206703465,8.044150013606555e-05,0.00019573305269646922,0.41097555588022877,9,2,0.0012858662332904476,1.8003311878365287e-05,0.010947529703218004,8.645753193438418e-05,0.00031722277396963104,0.2725451607792229,39,2,0.0015072986347935092,2.3913470161985238e-05,0.011134586635179291,8.943750263114634e-05,0.0002482133739275701,0.3603250752203411,16,2,0.0011931955011164,0.0488215714095962
Flow IAT Std,Subflow Bwd Bytes,3.0,0.0,False,False,False,-0.026354444941545475,0.026354444941545475,0.41498861960843936,3.7760331756146313,4.060089918357669,7.227852800949828,16,18,0.6082702930224722,8.759132299788566e-05,0.6081827016994743,0.1553274944835147,0.14979537742491378,0.16106391904262848,0.14979537742491378,0.7547412946917986,1770570.2303081953,255,0.0,1.4248252046748875,0.4268472369129992,0.14857852640234442,0.1468666088611503,0.6883832234058557,0.4632563947416795,1.3370665031476647,0.3464722163415964,9,9,0.16733853210112765,0.1620546536282127,0.826728074487969,0.8298141418255133,1.466119525733864,0.5659935136667327,39,42,0.1443763016088411,0.14119460873200565,0.7313458372830923,0.5521419849587174,1.4009200947534046,0.39412810696809053,16,17,0.8235731883390036,0.8985551015878463
Flow IAT Std,FWD Init Win Bytes,3.0,,False,False,True,0.012912278088618107,0.012912278088618107,0.41356665890644206,3.7760331756146313,1.9328512270270348,5.121074084009544,16,5,0.5878103186321217,2.0609723058326038e-05,0.5877897089090635,0.21757293175003317,0.15566327984218198,0.15566327984218198,0.3041049930227465,0.746521316855497,1711201.1857091053,60,0.0,1.0547230712708253,0.557292928276274,0.1781703639806634,0.13632618244425704,0.6644381501288721,0.4201570643673133,0.989560640007434,0.4245895070807959,9,4,0.22737262082307308,0.14641528041188848,0.789121364572864,0.7031319496889193,1.0600388849914795,0.6633076952592839,39,6,0.20858771820484293,0.1470293020406454,0.7303537253458079,0.549896501805916,1.0177902623675457,0.5402846953229512,16,5,0.5543624735849928,0.8185478396728553
Flow IAT Std,Bwd Init Win Bytes,3.0,,False,False,True,0.02189402258793795,0.02189402258793795,0.6551339579927948,3.7760331756146313,2.0496098103368645,5.157104695285681,16,8,0.6685382906658148,3.6067015352070566e-05,0.6685022236504627,0.24029755946216833,0.17703822836292998,0.17703822836292998,0.32616072594841394,0.7772761975651935,1946175.2739478871,105,0.0,0.9507178807208287,0.7031552021969002,0.22525378344617372,0.1679330700073147,0.7155634806592671,0.5175694385289099,0.8880470810036262,0.582817566320897,9,5,0.23771498026733473,0.16836661492015748,0.8209808252555851,0.8085491205446709,0.9854321813543732,0.8205020455424998,39,16,0.22173118849361798,0.1547275970006564,0.7427469841947099,0.5786884868702938,0.8814647850166341,0.6565077774030116,16,7,0.7459127568069084,0.8803626468749421
Flow IAT Std,Fwd Act Data Pkts,3.0,,False,False,True,0.038925244616723156,0.038925244616723156,0.707834173743408,3.7760331756146313,2.1376677558739634,5.012075545990305,16,7,0.9016253854982903,3.0914584587489055e-05,0.9015944709137028,0.317338844338484,0.2387676243779158,0.2387676243779158,0.42176548176687784,0.8446653080714747,2624764.4425754803,90,0.0,1.135598914954622,0.7939374184323962,0.3388882664982518,0.2698364915337701,0.8272107018591752,0.8316356118045193,1.0829928879074493,0.7679049614179825,9,5,0.31455834421367024,0.21788530292042665,0.8749626083958203,1.0463533411268242,1.1665171568664678,0.8969892426936684,39,11,0.15863836417434085,0.10016162578495896,0.6364544065815646,0.37460918925613906,0.7338627118302757,0.5104622202725799,16,7,0.8593107022337638,0.9059176684770284
Flow IAT Std,Fwd Seg Size Min,3.0,,False,False,True,0.02384852314078264,0.02384852314078264,0.2598586970537895,3.7760331756146313,1.9302331893233744,5.026443565602211,16,9,0.6798227993357946,4.1219446116652076e-05,0.6797815798896779,0.251794710313406,0.18002531976669636,0.18002531976669636,0.3521758840588422,0.781216825796612,1979012.2690126756,120,0.0,1.0646923103280301,0.6384770259871965,0.2620079196849178,0.2073495560926853,0.7665913965195201,0.6390509821647122,1.0296130890040975,0.6206709966972546,9,9,0.2513500324789859,0.15935240438825457,0.808608342751047,0.7652600634983503,1.08027774980783,0.7083919516388095,39,9,0.26131448310713,0.18772833983546316,0.7887833115340823,0.7021128165106553,1.0642155618902713,0.6597468047390275,16,9,0.6037994011675649,0.8373086823896373
Flow IAT Std,Active Mean,3.0,12.0,False,False,True,0.1073680833512898,0.1073680833512898,0.7040236556050222,3.7760331756146313,1.1969149394592287,4.2909435451017925,16,5,0.6820045699720678,2.0609723058326038e-05,0.6819839602490095,0.32079280276965855,0.18060857215270676,0.18060857215270676,0.5697848174216397,0.7819768070834735,1985423.9428224561,60,0.0,0.6314955574531599,1.0799505272839462,0.37827473125058075,0.21306308714660158,0.7730499575450903,0.6566600752365184,0.5767604839256237,1.1385316670224552,9,3,0.27050923004866395,0.1520246197505928,0.7978358333629615,0.730069750815923,0.6671393963183124,1.0943286438260116,39,12,0.28231453739869666,0.15462356241481812,0.742584130006921,0.5782993926283618,0.59289343288421,0.9753850532888287,16,5,0.5502867322739928,0.8168964140842311
Flow IAT Std,Active Std,3.0,,False,False,True,0.07650024114491218,0.07650024114491218,0.48393604295884296,3.7760331756146313,0.579061549975275,4.027273209038041,16,3,0.3278215165518654,1.0304861529163019e-05,0.3278112116903363,0.22168869057901985,0.08681364713830352,0.08681364713830352,0.5661077163633698,0.6043165072182556,954339.4952837229,30,0.0,0.3501369594969355,0.9362371003658795,0.22878174095968892,0.08997021485421715,0.5649273569743379,0.2772880504381554,0.3103256835581676,0.8935388371945063,9,2,0.1906586465736302,0.07353944170425923,0.6221880806465743,0.35315938936897934,0.3787054553664289,0.9325437074236714,39,6,0.21492525012690322,0.08383073732753024,0.593722356274766,0.3135308986740338,0.344341958414953,0.9105219129183495,16,3,0.2668583569187586,0.6431008055554592
Flow IAT Std,Active Max,3.0,,False,False,True,0.10472275312019046,0.10472275312019046,0.7060336584033153,3.7760331756146313,1.1969149394472869,4.296202717666863,16,5,0.676745397395055,2.0609723058326038e-05,0.6767247876719967,0.31831898401660413,0.17921579504180207,0.17921579504180207,0.5653908773036919,0.7801569237734141,1970113.1910123636,60,0.0,0.6314955574531599,1.0716224044413671,0.37216429904504117,0.20962138871433209,0.7691848780512356,0.6460527664729856,0.5767604839256237,1.1201404820173109,9,3,0.2691592329473226,0.15126592919927645,0.7966816023060364,0.7264262816024848,0.6671391974183715,1.0888676372390298,39,12,0.2773128483577716,0.15188465499692333,0.7382518223939856,0.5680557501233171,0.5928979051538456,0.9581004506600805,16,5,0.5380767062508687,0.8118470760306621
